Policy ID,Holder Name,Holder Id,Insurance Type,Holder Age,Holder Phone Number,Holder Incomes,Holder Address,Premium Amount,Start Date,End Date,commission_amount,members,carrier_name,days_of_payment_delay
a7ea04a2-d647-428d-bc57-b8b5b07f0def,April Mercado,53bbc138-db5d-463a-8366-2863d8bfd95a,Viaje,64,(400)685-3608x762,>24.000,"463 Vincent Crossroad
Savagefort, VT 52777",3646.66,2022-08-15,2024-07-17,56.31,6,Florida Blue,31
5fff0ef5-c552-4d3b-b9e7-ef3ea84c5ed7,Ronald Moore,d5787a6d-b302-43b0-b017-b9e1f08f5c2d,Salud,23,+1-762-476-9899x5154,<24.000,"PSC 4243, Box 1395
APO AP 84784",266.92,2022-01-10,2024-11-20,73.87,6,Oscar,31
fcdc0542-fce5-4a3d-8611-15b927c28500,Taylor Barnes,ea595143-61d3-43f4-8ce5-ae8439690c88,Viaje,49,643.213.5917x1085,>100.000,"245 Alec Flats Apt. 549
Doyleton, WA 71284",6176.75,2022-04-02,2025-11-18,73.69,1,Florida Blue,28
44f8e671-38e1-4a5b-ba83-010da9cb1b05,Robert Rojas,fd1d2f56-f971-453d-b687-d17e8800d7d4,Viaje,45,(392)662-6685x34617,<24.000,"150 Tyler Turnpike Suite 471
New John, OK 27543",3130.11,2022-04-11,2029-01-02,61.47,5,Florida Blue,13
69cfb3eb-219f-46ca-859f-10fbf114a26e,Brittany Mckenzie,b83c6e8b-aeeb-4717-b456-fa2aa5eff816,Vida,58,(558)905-3133x3937,>60.00,"57620 Thomas Tunnel Suite 521
Trevinoview, PA 53513",2719.23,2022-01-05,2025-06-03,64.58,7,Ambetter,23
a3d1a012-deab-49d9-bd8d-cc9975e5599e,Daniel Johnson,89763395-5570-460f-9469-b197827a15f6,Salud,61,001-296-883-4524,>500.0000,"871 Sheila Meadow Suite 608
Jonesfort, OH 93267",1717.5,2021-12-11,2025-03-26,71.29,4,Oscar,3
fa8b69ef-f718-4409-a52b-ff4d6a1f3074,Joseph Anderson,da40311e-3a1d-44db-aee5-9b25e2e0a1dd,Hogar,29,001-817-937-0062x31751,>500.0000,"22005 Nathan Village
Port Ricardo, ME 79313",9244.6,2023-04-24,2024-05-17,70.22,7,Oscar,30
61f2e206-8b42-46f2-ac0e-ac9ffdb07d9a,Mike Palmer,50f265e6-a6ac-4aac-9821-aa18947073ca,Salud,29,203.295.9861,>100.000,"1920 Oconnor Junction
New Jamesburgh, MO 16804",713.28,2024-06-14,2028-07-10,70.66,4,Ambetter,6
eaa26178-8a2f-41e6-9b7c-b80118d619b8,Zachary Lee,42f677c9-5c73-4c86-8fe0-9e18508a7216,Viaje,21,7234029457,>36.000,"2495 Sarah Spring Apt. 909
South Aaronside, PR 12040",8763.0,2023-02-24,2026-04-13,60.35,6,Oscar,3
e841fc9e-86ae-417c-8df3-2f1892e7a504,Jasmine Lee,d5533c9b-b7ac-4830-a9a5-9f45057e0d80,Automóvil,33,001-954-837-8833,>24.000,"265 King Loop
Robinsonstad, NJ 09385",7931.49,2024-05-22,2028-10-08,51.18,6,Florida Blue,17
808fe31b-df22-43f9-ad0a-1fab955b9575,Robert Henderson,009d6831-e7fc-4e11-9f9f-95ca3ed2b852,Viaje,30,526-738-2394,>100.000,"1118 Melendez Station Suite 039
Hansenland, WV 29036",1409.86,2022-04-15,2023-10-10,67.74,6,Oscar,30
051c7caa-1745-4cbe-9ff7-adaca7f99e7f,Jenny Duncan,5dcd41b5-f016-4a60-af70-3d7e9585cbca,Hogar,31,001-605-523-1675x066,>36.000,"5516 Olivia Motorway
West Nathaniel, CO 80306",8150.84,2023-10-16,2029-02-07,59.39,2,Ambetter,9
838d4d24-3790-4426-adea-331d6e0f0974,Anthony Robinson,a3d479e3-db4c-4678-ae72-d386d74eb265,Vida,32,+1-647-476-4087x5706,>60.00,"723 Acosta Rapids
South Trevorville, NJ 81617",3444.2,2022-03-19,2025-06-27,70.38,5,Oscar,22
14062246-c89e-44e7-9312-82d1cbbc983f,Candice Livingston,04dabfdd-efd6-4c09-a693-6f0bb92152bc,Automóvil,35,(740)824-0598x356,>60.00,"9400 Gross Radial
West Kaylaland, VA 89196",2947.61,2022-09-09,2023-05-30,70.87,6,Florida Blue,0
ce9566bf-59c1-4795-8ab7-5e6e70af803d,Angela Jones,11791254-8143-4545-9f99-0ea19a4b45ef,Viaje,38,6075743801,>100.000,"6920 Kaufman Terrace Apt. 810
Daltonport, MP 65553",1990.01,2021-09-14,2028-03-24,63.99,5,Oscar,13
e8a2a564-feb4-4e97-a500-a5ae5d35bad5,Alison Diaz,2b2769dc-468a-4e5b-8b98-16e1ef9a6752,Automóvil,44,237-951-2360,>24.000,"81065 Ruiz Glen Suite 603
Maryville, PW 69385",489.18,2023-03-01,2024-07-31,67.71,7,Florida Blue,0
f95a47d9-505d-4a89-9d8c-9b819e9a24f4,Michael Barnett,7f81af3b-3506-4ee5-878d-1bf14cd67dcc,Salud,22,225.815.4090,>50.000,"Unit 0782 Box 3596
DPO AE 18650",9019.26,2022-04-29,2024-04-05,53.91,4,Ambetter,17
e0e0f375-2ba8-4313-974c-7c3d3f246fc3,Sharon Gray,0c991c7e-e240-4394-ba5d-d999b22f60ab,Automóvil,57,(389)799-9665,>100.000,"4172 Bass Mills
Robertburgh, PA 23993",7694.49,2022-09-21,2027-01-02,59.12,2,Oscar,18
786c6afe-a58a-4e3e-b448-6a5fb337f36c,Gary Cortez,a882b4ff-aeca-4643-b623-72311fe99c32,Vida,40,622.256.8774,>100.000,"004 Susan Forks Apt. 345
Stephanieberg, CO 31423",6959.63,2022-07-01,2025-01-01,54.3,5,Florida Blue,21
df9cb6fc-f23f-492e-a3c9-f63a5936d909,Brittany Johnson,8c71887d-e24f-4f8c-8f49-c743a10041d9,Viaje,42,001-264-227-5861x427,<24.000,"80038 Barbara River Apt. 263
Lindseyborough, AL 39224",8307.29,2024-03-31,2029-03-09,68.52,6,Florida Blue,31
bc90f1c3-5589-45d1-b0bc-d7bc8e7ea761,Gabrielle Barr DDS,f93349e8-79b8-4c39-b57a-daf79eab5e77,Viaje,58,001-935-257-0352,>100.000,"13106 Mendoza Pines
Vangmouth, VT 26162",6897.62,2023-05-12,2028-08-17,53.62,7,Oscar,19
03b656a2-dcd0-4ec2-9307-a5f6096bdad8,Kayla Navarro,b073f17e-80db-4051-8e20-cc4094e4a660,Salud,34,+1-630-748-4787,>24.000,"745 Underwood Route
Brianmouth, MN 19232",7225.02,2022-12-22,2028-08-10,50.72,2,Oscar,14
eb901d83-0d55-4ce4-8f53-cecb4642be9a,Alexander Miller,d5e8a74b-9666-4223-94fe-da0cdca1c371,Hogar,34,434-825-7949x33034,>50.000,"636 Victoria Pass Apt. 817
Nelsonmouth, VT 79107",1326.72,2024-03-29,2027-07-15,73.23,2,Ambetter,29
c70ca500-672c-466e-a4fb-97d555cad88c,John Huff,7fe17285-9157-4ba4-8c09-6b7d7def343b,Hogar,47,433-200-4457,>60.00,"4630 Reynolds Walks
Millerville, DC 47738",3798.45,2023-03-08,2024-02-01,60.63,1,Florida Blue,9
c6f9c014-2cfe-4747-bac3-87f0ab428d9e,Betty Gonzales,a325a1b5-8a89-47f8-b48e-d367bc0eccdd,Automóvil,58,(520)206-8153,>100.000,"445 Timothy Parks Suite 097
Marquezmouth, PW 93280",7870.91,2022-10-10,2025-01-25,63.33,4,Florida Blue,7
19f08737-a4e2-4270-9ce6-3ea1c04c2e20,Tina Marshall,4f8529a9-9633-4769-a7e4-079355c1ed6d,Hogar,53,3995964297,>100.000,"9176 Lisa Estates Suite 863
Curtisbury, NY 40416",8108.34,2023-03-08,2027-08-17,66.81,5,Oscar,26
3ded37de-2db5-41b7-8568-bbbf3f2c359b,Corey Lang,19d1322f-bc0d-414d-ad29-c8db6f7f1d10,Hogar,26,(970)954-9284x15035,>100.000,"886 Martinez Forges
Port Laurastad, AR 60099",1886.56,2023-01-21,2025-06-18,55.91,1,Ambetter,14
255a2106-94b2-425e-80b2-c8714da988c8,David Hoffman,746944c7-d83c-4ec2-8d1e-b983d4159f7f,Vida,19,001-764-576-3174x74270,>50.000,"87512 Smith Ways Apt. 981
North Thomasstad, VI 42704",7030.98,2024-04-05,2025-01-14,70.34,4,Oscar,7
1b894dac-45c0-40c1-9b94-f43b33442612,Dakota Lewis,7aa01bcb-ea74-425d-8dbb-e439fa6c79a2,Viaje,61,+1-608-810-4382,>100.000,"157 Delgado Locks Suite 623
West Lindsaymouth, KS 11548",5243.19,2024-02-01,2025-05-17,72.63,4,Ambetter,17
2c7e99a6-5c59-4241-a5a3-b2ab86757fdf,Peter Fowler,5d2a1199-291b-4858-9e1c-a5389f347b07,Viaje,38,001-737-664-9526,>24.000,"735 Kyle Camp Apt. 530
Port Kellyshire, HI 18019",5573.65,2024-03-15,2026-12-08,58.68,1,Ambetter,23
470d414f-7381-4311-b463-a9a3af5b6279,Carol Clark,f066486e-45c7-46ca-a53f-3ebc6c115c94,Viaje,49,+1-851-307-2726x06905,>100.000,"49119 Ashley Estate Apt. 880
Smithberg, TN 43032",5943.25,2024-07-17,2026-06-26,65.82,6,Oscar,31
6244315b-5f30-42bb-b48a-31650854087d,Shannon Brown,bee7f612-a5d8-4f97-a44d-c0a9e85cf042,Automóvil,41,001-908-359-5469,<24.000,"4526 Kyle Well Suite 829
Lake Jasmineside, KS 37730",4263.92,2022-08-27,2028-06-06,61.22,2,Oscar,24
fb029be9-3de6-4058-bfe4-f3eb4c7802b6,Eugene Keller,779fb60c-6210-418b-84e9-fd36f5e9312a,Automóvil,37,471.502.2477x912,>60.00,"1336 Nguyen Alley Apt. 389
Port Michael, VA 80883",6151.28,2023-02-27,2027-03-20,69.25,4,Ambetter,9
ed15f352-6fb4-4c0f-8d76-e0c408610aa5,Mary Banks,d8037193-1777-436d-9b37-a62297d6f3ed,Viaje,19,001-955-334-3283x136,>60.00,"4325 Cox Locks Suite 108
Codyhaven, IN 06778",2357.05,2023-10-12,2026-01-14,73.63,4,Florida Blue,16
7161b6ce-c419-4d48-a2c6-cd0a48b117a7,Jennifer Mason,557d55a0-1140-4bc4-9d26-1f397f47bb28,Viaje,41,599.555.0877,>100.000,"6678 Jennifer Lake
Port Charlesfurt, NM 86081",1451.73,2022-04-04,2023-12-13,63.18,2,Ambetter,1
d626b789-4b43-42ff-a3fc-2011a89167c6,Marilyn Brown,c50576ce-0500-4c89-8631-d6ed78c309e2,Salud,27,878.634.6950x56105,>100.000,"49248 Anna Walk
Randyfurt, DC 42269",6398.29,2023-02-17,2027-04-05,60.89,4,Florida Blue,8
c2e30dec-2fe2-44ab-8088-827c1835110d,Danny Wang,5e4337e6-1d87-4c9d-92d8-dece922491f4,Hogar,36,401.607.6304x65922,<24.000,"0524 Wong Heights
Thomasburgh, MP 33443",4026.73,2021-12-22,2025-01-14,66.54,5,Ambetter,18
2544ef3d-ae29-4520-8dc9-9cbd591b51a4,Matthew Yang,815a4e5b-2c7f-4f40-ae17-30d8d93ed742,Vida,49,+1-555-807-6884x5191,>24.000,"763 Maria Valley
Andrewhaven, MO 05871",312.16,2021-09-12,2028-09-09,65.78,2,Oscar,20
83bce7e9-a7fa-4569-afe6-9f34bff425a4,Jose Cole,d9d3c85c-52f5-40b0-915b-2aa8d3341e9e,Viaje,49,6806334348,<24.000,"70774 Peter Mission
East Randy, FL 19763",9406.78,2021-11-20,2026-11-07,65.25,1,Florida Blue,7
86ab8dca-e4ef-4f98-b7d0-69fa5586ed76,Samantha Mitchell,6a8246cc-edd3-43fa-ad5a-0e59a25b673f,Vida,26,001-608-377-0758x719,>36.000,"688 Travis Road
East Theodore, AS 89634",8471.86,2024-03-02,2026-01-27,71.57,2,Ambetter,21
07564dd8-32c4-4dc9-ab1a-c55ce0a2a971,Amy Snyder,51ab9737-830d-42b4-9e9b-611f6a67adbd,Viaje,56,423-937-0600,>100.000,"767 Joseph Stream Apt. 091
Julieshire, MD 42529",6510.73,2023-04-24,2026-02-26,68.99,4,Oscar,25
954b6375-94ec-474b-b528-5e8290ddfbd0,Angel Larson,5ed08ecc-6be3-4388-831f-91c70580f794,Viaje,52,556.795.4420,>60.00,"2102 Williams Plains
Thorntonville, NY 45567",6393.67,2024-02-07,2027-08-01,66.05,6,Florida Blue,22
18cf4ffa-fff4-4a11-b3c7-8459f74033ff,Angel Gonzalez,33047188-3977-4416-a736-91c356f54d07,Vida,31,6334028544,>60.00,"292 Orr Rapid Apt. 637
Longport, AZ 01615",1980.6,2022-08-05,2025-03-22,65.13,4,Oscar,29
7108a470-6989-4f34-9f2e-cd034e58f33f,Scott Gardner,18ef754c-4ba1-4204-8ffe-5ae1c6772b30,Salud,50,+1-595-376-8728x47436,>100.000,"2499 Danny Vista
North Brentshire, WI 07759",8259.9,2024-04-05,2027-08-11,74.36,7,Florida Blue,2
647cc56a-6411-4bab-b636-b0864ee661c8,Cynthia Mcgrath,55290a01-2694-497e-b75b-a34edb257e54,Automóvil,24,+1-799-259-4770,>36.000,"7304 Clark Summit
Lake Shariborough, TX 69986",7747.09,2023-04-01,2029-02-17,66.46,3,Florida Blue,8
598daa0e-aeb2-455f-a214-ad03bf769c15,Christine Jordan,cfcb4b6b-e319-48f5-9778-3b6b791a7a52,Hogar,63,483-876-5450x0550,>60.00,"498 Holmes Orchard
South Scottfort, FM 25434",6565.31,2022-02-25,2022-07-20,54.74,7,Oscar,9
caffcfdb-2cb2-4c25-b28d-2c592e603412,Alexander Torres,08921b34-82f3-43c2-9bf6-f73dfa9979b9,Hogar,62,001-220-344-4815x3921,>500.0000,"56050 Carrillo Vista Apt. 166
West Mitchell, GA 63531",2425.41,2022-11-26,2028-06-20,56.92,1,Oscar,14
1d9f936a-9e4d-4ccb-b2ef-6373d391fb62,Kathleen Young,ea0bcf78-9028-4f74-994f-1b8cdf6fd2a2,Hogar,58,9842952596,>36.000,"14113 Paul Divide
North Joseland, RI 02708",1454.94,2024-03-01,2025-12-07,50.71,4,Ambetter,22
21919582-babb-4456-9494-4c4da76a3d99,Katie Green,a83c1564-5b6f-41bb-afda-e454d8f678d7,Hogar,58,001-304-849-9099x397,>36.000,"934 Justin Locks Suite 714
Flemingburgh, OR 26128",8962.37,2023-04-24,2025-06-24,74.01,6,Ambetter,25
bf565919-3503-4b60-8b94-3f01f67b376d,Jennifer Hall,c7c208d0-33a4-402b-a225-28696f51d29b,Viaje,22,526.625.5006x61626,>500.0000,"0092 Cobb Lakes
South Joshuamouth, IN 17011",8867.52,2023-05-31,2028-06-12,58.61,7,Oscar,22
a99af741-ee6a-4767-8468-401b6db8d210,Meghan Kim,f63b7a2f-ec4f-4d51-a726-5349d9cf764a,Vida,60,(782)767-0610x65902,<24.000,"2698 Joshua River Apt. 015
Bellton, NY 84577",350.29,2023-06-18,2026-03-19,56.11,2,Ambetter,20
1f2d984c-857f-45a4-add7-5a13711d7bfc,William Davis,0008744c-a4d3-4691-9dec-458f756581b9,Hogar,27,(946)576-3984x1524,<24.000,"11662 Mccarty Place
East Kathryn, NY 84587",3110.6,2021-11-30,2027-11-27,51.11,3,Ambetter,11
cc9b5fe6-f0dc-4ac0-8e99-f27afc34d24d,Katherine Jenkins,704d6277-797e-499c-9793-f7d2782df23b,Automóvil,36,498.954.1132x4376,>100.000,"56025 Dean Vista
Port Calebborough, MS 96071",2328.56,2024-06-19,2026-08-05,65.29,6,Oscar,5
167c406f-825b-4cce-9ba3-0cba8c535372,Sherry Simon,2c17ab73-843e-4a2d-be58-972c84288d28,Vida,24,(377)438-8470x4380,>500.0000,"8936 Miller Ports
Port John, DE 51284",6472.02,2021-10-29,2024-06-29,55.22,2,Ambetter,21
0ebe5c14-cb3c-4a02-bebc-b545ce8a498b,Jonathan Anderson,9c1423fb-b44d-4d77-9187-27fa6169a43b,Salud,28,+1-600-281-2136,>100.000,"321 Barbara Fork Suite 232
Gutierreztown, MI 83755",424.45,2021-09-13,2029-02-03,58.96,5,Florida Blue,25
a5ea589b-b67b-4c69-9c65-0002d452a6d7,Jose Reeves,ef543f6a-422d-4248-90fe-88cb82d85d8b,Hogar,39,(440)657-4876x3843,>100.000,"825 Rogers Stravenue Suite 828
Danielbury, HI 52699",9196.41,2022-07-13,2027-05-13,74.02,2,Ambetter,23
153eb5d2-21ef-4f5f-9747-da4f93199737,William Garcia,86d12809-9bbc-44c4-b951-ae779f7c3c19,Viaje,47,+1-266-584-6333x2957,>500.0000,"750 Tina Trace Suite 775
Meganshire, ID 80552",6682.42,2021-08-09,2026-06-16,56.93,1,Florida Blue,31
39e55bee-af1e-45e8-bf5b-a6826b2b8eed,Andrew Reid,5b0af47d-3778-438d-b2f6-c9280c30b5c5,Vida,39,+1-552-944-6401x8057,>100.000,"126 Jonathan Run
East Courtney, SC 64416",5812.32,2024-02-07,2026-01-08,71.39,4,Florida Blue,6
b0ed85ee-df34-4a3b-8e8b-cf66499dc1e0,Terry Rodriguez,e683af3e-945e-468a-af32-2b75c7f3b7a7,Hogar,29,515-563-3830,>36.000,"PSC 3253, Box 8164
APO AP 35117",5636.23,2022-07-14,2024-04-17,53.46,2,Florida Blue,10
7f30a769-49b6-422b-a8b9-6ba031a0ccc1,Alicia Lee,92391962-73cf-48ff-9947-389830a48e03,Vida,27,440-236-5565x5171,>60.00,"36641 Stephanie Circles Suite 690
South Stanleyborough, FL 66825",3004.28,2023-10-10,2025-04-05,67.31,2,Ambetter,27
0d09a847-1765-458d-a81b-14359f487874,Sandra Dean,10238485-8085-4f0a-bd4f-d8d55b9c83e1,Vida,61,512-635-9790,>500.0000,"6290 Wilson Island Apt. 113
East Deborahfort, KY 25980",1686.3,2023-12-18,2027-07-25,72.58,4,Florida Blue,27
7e616f4f-1857-469a-8b08-eb337b5cd076,Angel Lynch,576c57fc-d75d-437b-bb03-ee086e69e7ed,Vida,52,(249)353-5861,>36.000,"93925 Adams Junction
Moranfurt, MI 26693",6373.96,2023-08-16,2028-02-11,73.44,6,Ambetter,1
85fd9cee-921d-440c-abf3-efd33ebc22fc,Carrie Duarte,af76fcb3-131a-4c8b-b4b6-8e2cabe54270,Viaje,30,879.667.5996x383,>60.00,"PSC 9063, Box 0287
APO AA 58512",9272.74,2022-02-15,2027-05-28,73.67,5,Oscar,22
331948d3-72a8-4809-b060-797fae4c3fc1,Justin Maldonado,cc9fa87c-cb63-4d93-ad51-682462ffa402,Hogar,63,5357617439,>50.000,"2784 Lynn Stream
East Aaronville, VT 95242",6213.76,2022-03-03,2022-08-06,50.81,5,Oscar,12
f6be9013-b48d-4f12-8dd6-d38eb3037b6b,Amanda Wells,1472a6a6-9871-482c-bf41-c6874b92619b,Viaje,54,(914)480-8474x29542,>36.000,"1275 Johnson Brooks Apt. 701
Fergusonberg, DC 51767",5912.68,2021-11-22,2022-10-26,60.56,6,Ambetter,30
bb08ca4e-4d42-4a05-9773-d4c1f1b229cf,Benjamin Herring,44f42650-7d1a-463b-b0df-cd8c3eb552a4,Automóvil,25,728-941-5822,>36.000,"USNS Levy
FPO AA 06193",5122.29,2021-08-04,2022-01-28,64.77,7,Oscar,21
d7c6a0d2-c3a6-4756-8a40-93f7f2735ba8,Michael Harrison,0730c3bc-e0c1-4687-85aa-c5b9e80bfd4a,Salud,58,(845)860-1643x2489,>24.000,"USNS Gutierrez
FPO AA 25385",2566.85,2024-03-31,2026-02-24,51.78,1,Ambetter,25
525e915a-16ca-42a7-abea-6f767e693844,Joe Solomon,b5af43c9-d77e-4946-b928-dab2792d7be4,Salud,55,001-431-365-1231x18361,>60.00,"99186 David Forest
North Daniel, ME 79041",7140.46,2023-05-14,2025-03-29,52.03,6,Ambetter,26
39e23a0d-9759-4501-8532-6e3604d20d6e,Valerie Yates,04d35f0c-97a2-46f2-9269-b7fe902261ca,Viaje,28,+1-812-992-1347x17282,>60.00,"1474 Bridget Stream
South Brianbury, AK 93151",3845.36,2024-06-19,2026-08-07,54.82,5,Oscar,13
3bbdae61-a98e-49a2-a385-e292808ed505,Michael Murphy,ff253b23-345a-4183-b517-fa482912ac52,Viaje,48,624.752.4085,>24.000,"5670 Bauer Highway
Mccormickstad, DE 48412",9838.82,2024-03-19,2027-08-29,72.64,4,Ambetter,31
07f6b7bf-4513-4ace-b147-172d0431a90e,Candice Mcbride DVM,4faf140a-40b4-4c1b-8e4c-ab3ac0511642,Salud,41,549-206-5913x13304,>100.000,"PSC 7315, Box 0301
APO AA 08377",7449.05,2023-11-03,2024-10-31,51.01,6,Oscar,11
4e7ac0ca-2945-464d-8040-2f4c5d4768c1,Eric Henderson,6f61aef6-3a40-4fd7-927d-b54cd7c6d6ae,Salud,42,638.929.6251x86389,>50.000,"2332 Odom Extension Apt. 288
Davidport, GU 42776",1029.11,2021-08-20,2029-03-04,62.8,1,Ambetter,19
32e2a775-c8cc-4d44-b4cd-2cea308a7171,Ashley Buckley,fc584f8b-0371-4ef0-9a6a-8e869bb3d9ef,Hogar,38,453.611.9199x45541,>100.000,"19579 Kimberly Inlet Suite 157
Martinezmouth, SD 14598",9628.33,2022-12-18,2028-08-01,69.2,5,Oscar,20
4e18d53e-1310-47eb-822e-564ca69a43d0,Clifford Coleman,b52defe0-0751-4fb6-8e60-ccf182e1901d,Automóvil,38,700.939.9541x01844,>24.000,"Unit 3904 Box 4594
DPO AP 14810",7017.0,2023-04-10,2024-01-01,65.63,7,Florida Blue,8
c2d774d3-0458-4c1a-84ee-58bc2b42a1e2,Julie Silva,144d5258-2e05-444c-b64a-6b1a56ca4de5,Vida,28,001-465-458-2400x72259,>100.000,"70247 Jones Manors
Griffithshire, KY 41076",7637.52,2024-03-12,2027-02-20,69.13,6,Ambetter,29
bb4da9ab-8094-4bd3-a9d7-d0525daaabd2,Geoffrey Medina,e9f38f90-d0cc-4b43-bf3f-d1385b183545,Hogar,37,(796)357-6745x3009,>36.000,"776 William Coves
Mitchellview, CA 49324",4982.35,2022-11-07,2029-07-13,58.03,4,Ambetter,13
3128785f-f37c-43e6-adb8-5446ba626ce7,Mathew West,c772496e-2d33-4eb7-8aa4-55c656049f54,Hogar,26,001-945-987-1229,>36.000,"3308 Wall Rapid
Daltonland, AZ 36778",9193.73,2022-02-09,2029-06-10,50.62,4,Ambetter,22
9977f478-6f22-48e5-8ece-4ec87e401068,David Carlson,3e2f3c3c-90f7-4a2b-9d27-3d048173f510,Vida,27,+1-380-464-4582x7231,>100.000,"6240 Jones Inlet
North Nancy, MT 43727",2794.79,2023-02-24,2024-05-04,67.62,3,Ambetter,23
33d176e2-7454-44ee-a5b6-bb3cd24368c9,Sarah Smith,0f344620-9109-4a78-8cba-2aead61a596f,Hogar,32,867.784.4735,>100.000,"Unit 9386 Box 0840
DPO AE 16744",3596.78,2023-10-18,2024-12-22,68.17,1,Ambetter,26
8f8d023f-31f6-426e-a9f3-4d13751f540e,David Craig,8f4d6011-383c-4026-a400-8bc56305ddfb,Viaje,52,+1-515-892-2892,>36.000,"7131 Ritter Course
Gallagherberg, WA 80893",7614.44,2023-09-12,2024-12-15,51.74,3,Florida Blue,29
cdeaada7-3258-4690-9f5f-cc94a9c2d096,Jamie Schultz,c8f2bc04-95a6-41ba-ba0f-3feb7daa6e69,Salud,39,+1-326-470-4313x1621,<24.000,"USNV Hensley
FPO AA 70167",5549.65,2022-02-03,2024-10-30,64.48,1,Florida Blue,27
6b296213-435c-44ea-9ec0-b06972dfc95e,Steve Harper,2e6605c3-64f5-4cb6-81d6-c043128b17f9,Salud,40,247-874-4308,>50.000,"5965 Lisa Ranch Apt. 481
Port Angela, VI 62653",4114.27,2023-03-10,2026-12-06,53.94,3,Oscar,2
0757d811-0319-4402-aaa6-537fd0df82a1,Taylor Anderson,d8bca601-6e57-45b3-a2aa-484a5e62d23b,Salud,62,443-982-6514x816,>500.0000,"14444 Snyder Crossing
Nicholasport, IN 76789",7118.04,2024-01-19,2028-12-04,71.15,7,Oscar,14
9b6ad428-0e3c-4cbb-b957-58efe0e05959,Terri Rodriguez,cfd77a6c-2027-4b0b-8869-3e6e38a41914,Automóvil,23,211-882-7200x46159,<24.000,"99968 Shannon Street Suite 735
Stevenborough, WA 44526",3777.58,2023-11-25,2024-12-06,59.18,3,Ambetter,18
ee4e508d-6c54-41c7-97c5-ae47cdb0be36,Steven Gardner,d13182b6-732c-4cdd-94b3-0c35d8ed4be9,Vida,57,+1-332-505-3192x828,>100.000,"USCGC Thompson
FPO AP 88948",5772.47,2021-11-09,2025-06-24,52.85,7,Oscar,31
213c74ce-9e63-4900-9e75-00c812080692,Victoria Martin,64bd5c52-a016-4d79-9904-b316d0a6fce9,Viaje,38,001-928-315-9197x100,>100.000,"99776 Shelly Locks Apt. 986
New Kristinamouth, NH 07609",3260.87,2023-08-01,2027-09-08,70.8,4,Ambetter,8
c98bd1a1-baa3-44ae-ad9c-54ef4a5b693c,Joshua Pena,1adf6574-541a-4fe4-a5e2-6e1ad3231890,Viaje,41,550.937.7055x0842,>500.0000,"632 Tim Plaza Apt. 615
Mortonshire, IL 31428",1773.93,2022-03-15,2029-04-24,66.91,1,Florida Blue,26
8e1c6ec3-737c-49a8-86b1-ae616d9d04bc,Chris Evans,35ef13f6-5eae-4a64-b275-e7c9a82573d8,Salud,38,(954)405-5228x0532,<24.000,"381 Ross Plaza
New Heather, TN 71979",2088.91,2021-09-22,2029-02-12,62.92,3,Ambetter,20
1d5d355f-088a-4180-80c3-9e41d305c4d0,Alyssa Johnson,e94bd630-7e84-457b-a090-f503e146a9e0,Viaje,49,+1-583-307-4572x306,>60.00,"Unit 0837 Box 9274
DPO AP 72549",4653.81,2022-06-01,2028-08-27,53.4,7,Florida Blue,27
c6b5ff8a-9c5f-4ef0-8abf-2dcefc304352,John Wagner,39067821-e742-498a-983e-0bf6679af2ec,Hogar,35,9644587368,<24.000,"2718 Wallace Course Apt. 920
Ellisstad, MD 51772",6927.96,2021-10-14,2029-05-06,56.84,2,Ambetter,4
1fe7f48f-157f-4571-8b37-6756753ab597,Kathryn Carr,c43206c6-1a90-42e4-a8ad-f51f19fd0b30,Hogar,24,783-604-2727x953,>60.00,"397 Courtney Trail
Port Thomashaven, VI 42178",2388.98,2024-06-22,2026-05-17,67.58,5,Oscar,24
b90a7d96-a1a9-4977-ae1d-a586ea7b52f2,Zachary Hopkins,61bfcb73-48e5-4ccc-8374-29c2505b52dd,Hogar,44,001-721-704-4801,<24.000,"1875 Alec Pine
Tiffanytown, DC 74834",8973.9,2022-12-20,2028-06-27,73.42,4,Florida Blue,26
08922cee-ee0f-4ae2-9471-9a001f4fddc4,Dylan Gomez,4b18c727-7b75-458a-870f-893031e3e0c0,Salud,25,5757724799,>50.000,"1020 Morris Shores Suite 874
North Bobbyton, ND 66467",5492.46,2022-12-15,2025-03-25,56.93,3,Oscar,25
49e58a1f-d881-4b02-8d19-9d09a6e54450,Nathan Fischer,a5ceefbb-cd61-4041-80bf-f5af06093745,Salud,62,470.544.7922x0702,>100.000,"34590 Ingram Rue Apt. 345
Lake Claudiabury, MS 54614",5151.81,2024-05-25,2028-12-19,58.84,6,Oscar,0
fd58765c-93da-49e5-9586-6853a541f393,Amy Mccoy,1d3d97ea-9110-4685-8ebd-7b57ff15755d,Viaje,42,001-215-832-9992x19294,>50.000,"5291 Matthew Ranch
Masonberg, TX 83984",1669.97,2023-07-31,2024-10-17,70.61,1,Florida Blue,0
9d97a309-cfee-415a-a6fe-1d76fad56826,Elizabeth Watkins,51d34f32-c7ba-45d2-85d2-103ac6616c06,Hogar,57,2818328148,>100.000,"8710 Christine Flats Suite 827
New Jennifer, WI 10972",1902.76,2023-12-07,2024-06-30,63.96,5,Oscar,13
